DetId, BinaryDetId, Endcap-Disc name, Ring, r(mm), z(mm), tiltAngle(deg), phi(deg),  meanWidth(mm) (orthoradial), length(mm) (radial), sensorSpacing(mm), sensorThickness(mm)
353649736,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-163.125,33.85,43.45,0,0.15
353649740,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-151.875,33.85,43.45,0,0.15
353649744,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-140.625,33.85,43.45,0,0.15
353649748,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-129.375,33.85,43.45,0,0.15
353649752,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-118.125,33.85,43.45,0,0.15
353649756,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-106.875,33.85,43.45,0,0.15
353649760,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-95.625,33.85,43.45,0,0.15
353649764,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-84.375,33.85,43.45,0,0.15
353649768,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-73.125,33.85,43.45,0,0.15
353649772,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-61.875,33.85,43.45,0,0.15
353649776,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-50.625,33.85,43.45,0,0.15
353649780,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-39.375,33.85,43.45,0,0.15
353649784,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-28.125,33.85,43.45,0,0.15
353649788,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,-16.875,33.85,43.45,0,0.15
353649792,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,-5.625,33.85,43.45,0,0.15
353649668,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,5.625,33.85,43.45,0,0.15
353649672,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,16.875,33.85,43.45,0,0.15
353649676,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,28.125,33.85,43.45,0,0.15
353649680,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,39.375,33.85,43.45,0,0.15
353649684,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,50.625,33.85,43.45,0,0.15
353649688,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,61.875,33.85,43.45,0,0.15
353649692,1.01010001010001E+028,FPIX_1-D5,4,138.265,663.08,90,73.125,33.85,43.45,0,0.15
353649696,1.01010001010001E+028,FPIX_1-D5,4,138.265,667.08,90,84.375,33.85,43.45,0,0.15
353899544,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,99,16.8,43.45,0,0.15
353899548,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,117,16.8,43.45,0,0.15
353899552,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,135,16.8,43.45,0,0.15
353899556,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,153,16.8,43.45,0,0.15
353899560,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,171,16.8,43.45,0,0.15
353899564,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,-171,16.8,43.45,0,0.15
353899568,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,-153,16.8,43.45,0,0.15
353899572,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,-135,16.8,43.45,0,0.15
353899576,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,-117,16.8,43.45,0,0.15
353899580,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,-99,16.8,43.45,0,0.15
353899584,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,-81,16.8,43.45,0,0.15
353899588,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,-63,16.8,43.45,0,0.15
353899592,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,-45,16.8,43.45,0,0.15
353899596,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,-27,16.8,43.45,0,0.15
353899600,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,-9,16.8,43.45,0,0.15
353899524,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,9,16.8,43.45,0,0.15
353899528,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,27,16.8,43.45,0,0.15
353899532,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,45,16.8,43.45,0,0.15
353899536,1.010100011E+028,FPIX_1-D6,1,52.725,857.78,90,63,16.8,43.45,0,0.15
353899540,1.010100011E+028,FPIX_1-D6,1,52.725,861.78,90,81,16.8,43.45,0,0.15
353903652,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,95.625,16.8,43.45,0,0.15
353903656,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,106.875,16.8,43.45,0,0.15
353903660,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,118.125,16.8,43.45,0,0.15
353903664,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,129.375,16.8,43.45,0,0.15
353903668,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,140.625,16.8,43.45,0,0.15
353903672,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,151.875,16.8,43.45,0,0.15
353903676,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,163.125,16.8,43.45,0,0.15
353903680,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,174.375,16.8,43.45,0,0.15
353903684,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-174.375,16.8,43.45,0,0.15
353903688,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-163.125,16.8,43.45,0,0.15
353903692,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-151.875,16.8,43.45,0,0.15
353903696,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-140.625,16.8,43.45,0,0.15
353903700,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-129.375,16.8,43.45,0,0.15
353903704,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-118.125,16.8,43.45,0,0.15
353903708,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-106.875,16.8,43.45,0,0.15
353903712,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-95.625,16.8,43.45,0,0.15
353903716,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-84.375,16.8,43.45,0,0.15
353903720,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-73.125,16.8,43.45,0,0.15
353903724,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-61.875,16.8,43.45,0,0.15
353903728,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-50.625,16.8,43.45,0,0.15
353903732,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-39.375,16.8,43.45,0,0.15
353903736,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-28.125,16.8,43.45,0,0.15
353903740,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,-16.875,16.8,43.45,0,0.15
353903744,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,-5.625,16.8,43.45,0,0.15
353903620,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,5.625,16.8,43.45,0,0.15
353903624,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,16.875,16.8,43.45,0,0.15
353903628,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,28.125,16.8,43.45,0,0.15
353903632,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,39.375,16.8,43.45,0,0.15
353903636,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,50.625,16.8,43.45,0,0.15
353903640,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,61.875,16.8,43.45,0,0.15
353903644,1.010100011E+028,FPIX_1-D6,2,70.725,849.78,90,73.125,16.8,43.45,0,0.15
353903648,1.010100011E+028,FPIX_1-D6,2,70.725,853.78,90,84.375,16.8,43.45,0,0.15
353907740,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,97.5,33.85,43.45,0,0.15
353907744,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,112.5,33.85,43.45,0,0.15
353907748,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,127.5,33.85,43.45,0,0.15
353907752,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,142.5,33.85,43.45,0,0.15
353907756,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,157.5,33.85,43.45,0,0.15
353907760,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,172.5,33.85,43.45,0,0.15
353907764,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-172.5,33.85,43.45,0,0.15
353907768,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-157.5,33.85,43.45,0,0.15
353907772,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-142.5,33.85,43.45,0,0.15
353907776,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-127.5,33.85,43.45,0,0.15
353907780,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-112.5,33.85,43.45,0,0.15
353907784,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-97.5,33.85,43.45,0,0.15
353907788,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-82.5,33.85,43.45,0,0.15
353907792,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-67.5,33.85,43.45,0,0.15
353907796,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-52.5,33.85,43.45,0,0.15
353907800,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-37.5,33.85,43.45,0,0.15
353907804,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,-22.5,33.85,43.45,0,0.15
353907808,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,-7.5,33.85,43.45,0,0.15
353907716,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,7.5,33.85,43.45,0,0.15
353907720,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,22.5,33.85,43.45,0,0.15
353907724,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,37.5,33.85,43.45,0,0.15
353907728,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,52.5,33.85,43.45,0,0.15
353907732,1.010100011E+028,FPIX_1-D6,3,104.925,857.78,90,67.5,33.85,43.45,0,0.15
353907736,1.010100011E+028,FPIX_1-D6,3,104.925,861.78,90,82.5,33.85,43.45,0,0.15
353911844,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,95.625,33.85,43.45,0,0.15
353911848,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,106.875,33.85,43.45,0,0.15
353911852,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,118.125,33.85,43.45,0,0.15
353911856,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,129.375,33.85,43.45,0,0.15
353911860,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,140.625,33.85,43.45,0,0.15
353911864,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,151.875,33.85,43.45,0,0.15
353911868,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,163.125,33.85,43.45,0,0.15
353911872,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,174.375,33.85,43.45,0,0.15
353911876,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-174.375,33.85,43.45,0,0.15
353911880,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-163.125,33.85,43.45,0,0.15
353911884,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-151.875,33.85,43.45,0,0.15
353911888,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-140.625,33.85,43.45,0,0.15
353911892,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-129.375,33.85,43.45,0,0.15
353911896,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-118.125,33.85,43.45,0,0.15
353911900,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-106.875,33.85,43.45,0,0.15
353911904,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-95.625,33.85,43.45,0,0.15
353911908,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-84.375,33.85,43.45,0,0.15
353911912,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-73.125,33.85,43.45,0,0.15
353911916,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-61.875,33.85,43.45,0,0.15
353911920,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-50.625,33.85,43.45,0,0.15
353911924,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-39.375,33.85,43.45,0,0.15
353911928,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-28.125,33.85,43.45,0,0.15
353911932,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,-16.875,33.85,43.45,0,0.15
353911936,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,-5.625,33.85,43.45,0,0.15
353911812,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,5.625,33.85,43.45,0,0.15
353911816,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,16.875,33.85,43.45,0,0.15
353911820,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,28.125,33.85,43.45,0,0.15
353911824,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,39.375,33.85,43.45,0,0.15
353911828,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,50.625,33.85,43.45,0,0.15
353911832,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,61.875,33.85,43.45,0,0.15
353911836,1.01010001100001E+028,FPIX_1-D6,4,138.265,849.78,90,73.125,33.85,43.45,0,0.15
353911840,1.01010001100001E+028,FPIX_1-D6,4,138.265,853.78,90,84.375,33.85,43.45,0,0.15
354161688,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,99,16.8,43.45,0,0.15
354161692,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,117,16.8,43.45,0,0.15
354161696,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,135,16.8,43.45,0,0.15
354161700,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,153,16.8,43.45,0,0.15
354161704,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,171,16.8,43.45,0,0.15
354161708,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,-171,16.8,43.45,0,0.15
354161712,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,-153,16.8,43.45,0,0.15
354161716,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,-135,16.8,43.45,0,0.15
354161720,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,-117,16.8,43.45,0,0.15
354161724,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,-99,16.8,43.45,0,0.15
354161728,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,-81,16.8,43.45,0,0.15
354161732,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,-63,16.8,43.45,0,0.15
354161736,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,-45,16.8,43.45,0,0.15
354161740,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,-27,16.8,43.45,0,0.15
354161744,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,-9,16.8,43.45,0,0.15
354161668,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,9,16.8,43.45,0,0.15
354161672,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,27,16.8,43.45,0,0.15
354161676,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,45,16.8,43.45,0,0.15
354161680,1.0101000111E+028,FPIX_1-D7,1,52.725,1096.57,90,63,16.8,43.45,0,0.15
354161684,1.0101000111E+028,FPIX_1-D7,1,52.725,1100.57,90,81,16.8,43.45,0,0.15
354165796,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,95.625,16.8,43.45,0,0.15
354165800,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,106.875,16.8,43.45,0,0.15
354165804,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,118.125,16.8,43.45,0,0.15
354165808,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,129.375,16.8,43.45,0,0.15
354165812,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,140.625,16.8,43.45,0,0.15
354165816,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,151.875,16.8,43.45,0,0.15
354165820,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,163.125,16.8,43.45,0,0.15
354165824,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,174.375,16.8,43.45,0,0.15
354165828,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-174.375,16.8,43.45,0,0.15
354165832,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-163.125,16.8,43.45,0,0.15
354165836,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-151.875,16.8,43.45,0,0.15
354165840,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-140.625,16.8,43.45,0,0.15
354165844,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-129.375,16.8,43.45,0,0.15
354165848,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-118.125,16.8,43.45,0,0.15
354165852,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-106.875,16.8,43.45,0,0.15
354165856,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-95.625,16.8,43.45,0,0.15
354165860,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-84.375,16.8,43.45,0,0.15
354165864,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-73.125,16.8,43.45,0,0.15
354165868,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-61.875,16.8,43.45,0,0.15
354165872,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-50.625,16.8,43.45,0,0.15
354165876,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-39.375,16.8,43.45,0,0.15
354165880,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-28.125,16.8,43.45,0,0.15
354165884,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,-16.875,16.8,43.45,0,0.15
354165888,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,-5.625,16.8,43.45,0,0.15
354165764,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,5.625,16.8,43.45,0,0.15
354165768,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,16.875,16.8,43.45,0,0.15
354165772,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,28.125,16.8,43.45,0,0.15
354165776,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,39.375,16.8,43.45,0,0.15
354165780,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,50.625,16.8,43.45,0,0.15
354165784,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,61.875,16.8,43.45,0,0.15
354165788,1.0101000111E+028,FPIX_1-D7,2,70.725,1088.57,90,73.125,16.8,43.45,0,0.15
354165792,1.0101000111E+028,FPIX_1-D7,2,70.725,1092.57,90,84.375,16.8,43.45,0,0.15
354169884,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,97.5,33.85,43.45,0,0.15
354169888,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,112.5,33.85,43.45,0,0.15
354169892,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,127.5,33.85,43.45,0,0.15
354169896,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,142.5,33.85,43.45,0,0.15
354169900,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,157.5,33.85,43.45,0,0.15
354169904,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,172.5,33.85,43.45,0,0.15
354169908,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-172.5,33.85,43.45,0,0.15
354169912,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-157.5,33.85,43.45,0,0.15
354169916,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-142.5,33.85,43.45,0,0.15
354169920,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-127.5,33.85,43.45,0,0.15
354169924,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-112.5,33.85,43.45,0,0.15
354169928,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-97.5,33.85,43.45,0,0.15
354169932,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-82.5,33.85,43.45,0,0.15
354169936,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-67.5,33.85,43.45,0,0.15
354169940,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-52.5,33.85,43.45,0,0.15
354169944,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-37.5,33.85,43.45,0,0.15
354169948,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,-22.5,33.85,43.45,0,0.15
354169952,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,-7.5,33.85,43.45,0,0.15
354169860,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,7.5,33.85,43.45,0,0.15
354169864,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,22.5,33.85,43.45,0,0.15
354169868,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,37.5,33.85,43.45,0,0.15
354169872,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,52.5,33.85,43.45,0,0.15
354169876,1.0101000111E+028,FPIX_1-D7,3,104.925,1096.57,90,67.5,33.85,43.45,0,0.15
354169880,1.0101000111E+028,FPIX_1-D7,3,104.925,1100.57,90,82.5,33.85,43.45,0,0.15
354173988,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,95.625,33.85,43.45,0,0.15
354173992,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,106.875,33.85,43.45,0,0.15
354173996,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,118.125,33.85,43.45,0,0.15
354174000,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,129.375,33.85,43.45,0,0.15
354174004,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,140.625,33.85,43.45,0,0.15
354174008,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,151.875,33.85,43.45,0,0.15
354174012,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,163.125,33.85,43.45,0,0.15
354174016,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,174.375,33.85,43.45,0,0.15
354174020,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-174.375,33.85,43.45,0,0.15
354174024,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-163.125,33.85,43.45,0,0.15
354174028,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-151.875,33.85,43.45,0,0.15
354174032,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-140.625,33.85,43.45,0,0.15
354174036,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-129.375,33.85,43.45,0,0.15
354174040,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-118.125,33.85,43.45,0,0.15
354174044,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-106.875,33.85,43.45,0,0.15
354174048,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-95.625,33.85,43.45,0,0.15
354174052,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-84.375,33.85,43.45,0,0.15
354174056,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-73.125,33.85,43.45,0,0.15
354174060,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-61.875,33.85,43.45,0,0.15
354174064,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-50.625,33.85,43.45,0,0.15
354174068,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-39.375,33.85,43.45,0,0.15
354174072,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-28.125,33.85,43.45,0,0.15
354174076,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,-16.875,33.85,43.45,0,0.15
354174080,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,-5.625,33.85,43.45,0,0.15
354173956,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,5.625,33.85,43.45,0,0.15
354173960,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,16.875,33.85,43.45,0,0.15
354173964,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,28.125,33.85,43.45,0,0.15
354173968,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,39.375,33.85,43.45,0,0.15
354173972,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,50.625,33.85,43.45,0,0.15
354173976,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,61.875,33.85,43.45,0,0.15
354173980,1.01010001110001E+028,FPIX_1-D7,4,138.265,1088.57,90,73.125,33.85,43.45,0,0.15
354173984,1.01010001110001E+028,FPIX_1-D7,4,138.265,1092.57,90,84.375,33.85,43.45,0,0.15
354423832,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,99,16.8,43.45,0,0.15
354423836,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,117,16.8,43.45,0,0.15
354423840,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,135,16.8,43.45,0,0.15
354423844,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,153,16.8,43.45,0,0.15
354423848,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,171,16.8,43.45,0,0.15
354423852,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,-171,16.8,43.45,0,0.15
354423856,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,-153,16.8,43.45,0,0.15
354423860,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,-135,16.8,43.45,0,0.15
354423864,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,-117,16.8,43.45,0,0.15
354423868,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,-99,16.8,43.45,0,0.15
354423872,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,-81,16.8,43.45,0,0.15
354423876,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,-63,16.8,43.45,0,0.15
354423880,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,-45,16.8,43.45,0,0.15
354423884,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,-27,16.8,43.45,0,0.15
354423888,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,-9,16.8,43.45,0,0.15
354423812,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,9,16.8,43.45,0,0.15
