
  x              y             z     Side   Disk    Ring   Module
-7.62656      16.0255      230.569     2      11      4      14
-8.66234      18.7356      230.569     2      11      4      14
-7.42045      17.0996      231.369     2      11      4      15
-7.20259      16.2571      231.369     2      11      4      15
-8.64876      18.8096      231.369     2      11      4      15
-7.71313      15.8984      231.369     2      11      4      15
-8.85816      17.8055      231.369     2      11      4      15
-8.13257      16.4223      231.369     2      11      4      15
-8.82249      16.1517      231.369     2      11      4      15
-9.02678      16.299      231.369     2      11      4      15
-10.1206      17.1846      231.369     2      11      4      15
-10.981      14.3376      230.569     2      11      4      16
-16.1567      14.3688      231.369     2      11      4      17
-18.2937      7.47528      230.569     2      11      4      20
-19.7191      6.29215      230.569     2      11      4      20
-19.0262      5.36812      230.569     2      11      4      20
-20.4265      5.75207      231.369     2      11      4      21
-19.1795      5.18228      231.369     2      11      4      21
-20.0407      0.607488      230.569     2      11      4      22
-18.9329      -2.90493      231.369     2      11      4      23
-18.8697      -2.88573      230.569     2      11      4      24
-17.3636      -3.12097      230.569     2      11      4      24
-21.234      -4.59239      230.569     2      11      4      24
-19.1148      -4.6996      230.569     2      11      4      24
-18.0549      -6.02422      231.369     2      11      4      25
-19.9204      -7.28478      231.369     2      11      4      25
-19.7687      -8.04718      231.369     2      11      4      25
-18.1836      -8.14303      231.369     2      11      4      25
-18.296      -8.10614      230.569     2      11      4      26
-17.0192      -10.0893      230.569     2      11      4      26
-17.339      -12.3546      231.369     2      11      4      27
-11.3906      -14.1713      231.369     2      11      4      29
-10.8283      -14.3211      231.369     2      11      4      29
-11.3832      -15.5275      231.369     2      11      4      29
-10.1773      -16.4176      231.369     2      11      4      29
-10.1611      -16.3526      230.569     2      11      4      30
-9.62514      -17.6975      230.569     2      11      4      30
-6.10718      -17.7889      231.369     2      11      4      31
-6.17753      -18.8739      231.369     2      11      4      31
-5.28955      -16.9399      231.369     2      11      4      31
-5.2261      -16.9262      230.569     2      11      4      32
-0.969365      -20.2657      231.369     2      11      4      33
-0.482019      -20.9731      231.369     2      11      4      33
1.00569      -20.765      230.569     2      11      4      34
2.07788      -18.1991      230.569     2      11      4      34
4.71666      -20.4795      231.369     2      11      4      35
4.74785      -20.483      231.369     2      11      4      35
5.49714      -21.0884      231.369     2      11      4      35
5.62998      -21.039      231.369     2      11      4      35
6.57645      -18.0199      230.569     2      11      4      36
6.95243      -18.6223      230.569     2      11      4      36
7.30364      -19.095      230.569     2      11      4      36
8.02348      -19.6279      230.569     2      11      4      36
8.68902      -19.9995      230.569     2      11      4      36
8.65892      -17.0548      231.369     2      11      4      37
9.88381      -14.7163      231.369     2      11      4      37
10.0759      -14.8428      230.569     2      11      4      38
10.3701      -14.7977      230.569     2      11      4      38
10.8348      -14.7249      230.569     2      11      4      38
11.6611      -13.7752      230.569     2      11      4      38
12.7474      -15.1897      230.569     2      11      4      38
12.0341      -14.1648      230.569     2      11      4      38
12.9379      -15.2798      231.369     2      11      4      39
12.1185      -14.1736      231.369     2      11      4      39
12.1346      -14.1368      231.369     2      11      4      39
12.3831      -13.8949      231.369     2      11      4      39
14.495      -13.3478      231.369     2      11      4      39
13.1602      -11.5178      231.369     2      11      4      39
13.7462      -11.9512      231.369     2      11      4      39
13.9888      -11.9016      230.569     2      11      4      40
15.0759      -9.91492      230.569     2      11      4      40
15.1963      -10.0054      231.369     2      11      4      41
16.5361      -9.08385      231.369     2      11      4      41
18.2805      -8.44791      231.369     2      11      4      41
18.2256      -8.40275      230.569     2      11      4      42
18.1738      -8.10797      230.569     2      11      4      42
20.4757      -2.28446      230.569     2      11      4      44
19.1196      -0.434895      230.569     2      11      4      44
23.4625      1.07908      230.169     2      11      5      1
22.4849      5.14864      230.969     2      11      5      2
22.9285      3.27788      230.969     2      11      5      2
23.3464      7.78268      230.169     2      11      5      3
18.6148      10.4189      230.969     2      11      5      4
20.2721      10.4807      230.969     2      11      5      4
19.6344      9.17079      230.969     2      11      5      4
17.0627      12.5661      230.169     2      11      5      5
18.5529      10.3767      230.169     2      11      5      5
12.767      16.8349      230.169     2      11      5      7
16.1367      16.5627      230.169     2      11      5      7
12.646      20.1118      230.969     2      11      5      8
13.0732      19.2966      230.969     2      11      5      8
12.6652      17.8474      230.969     2      11      5      8
12.7879      16.8683      230.969     2      11      5      8
9.70823      22.6966      230.169     2      11      5      9
6.94343      21.8974      230.969     2      11      5      10
0.355518      24.0968      230.969     2      11      5      12
-2.89884      24.6359      230.169     2      11      5      13
-0.938587      21.0905      230.169     2      11      5      13
-1.05426      23.7016      230.169     2      11      5      13
-0.735964      22.0653      230.169     2      11      5      13
-5.20213      21.4841      230.969     2      11      5      14
-4.04021      23.6241      230.969     2      11      5      14
-3.23203      23.8695      230.969     2      11      5      14
-8.05624      21.4351      230.169     2      11      5      15
-10.4252      20.467      230.969     2      11      5      16
-9.5188      20.3112      230.969     2      11      5      16
-13.554      20.5045      230.169     2      11      5      17
-16.8462      16.7597      230.969     2      11      5      18
-15.5313      18.845      230.969     2      11      5      18
-19.0011      14.8369      230.169     2      11      5      19
-18.0783      14.0664      230.169     2      11      5      19
-15.7327      14.3428      230.169     2      11      5      19
-16.7816      16.8364      230.169     2      11      5      19
-20.4443      13.7702      230.969     2      11      5      20
-19.8821      14.868      230.969     2      11      5      20
-19.0346      14.6546      230.969     2      11      5      20
-21.07      9.90414      230.169     2      11      5      21
-21.1494      11.2144      230.169     2      11      5      21
-22.8545      6.02381      230.969     2      11      5      22
-23.0983      5.91364      230.169     2      11      5      23
-22.5665      0.129949      230.969     2      11      5      24
-24.8034      0.749023      230.969     2      11      5      24
-22.7983      1.95151      230.969     2      11      5      24
-23.49      2.72512      230.969     2      11      5      24
-22.9472      -2.20956      230.169     2      11      5      25
-24.9471      -0.393557      230.169     2      11      5      25
-22.5008      0.092656      230.169     2      11      5      25
-21.089      -4.31482      230.969     2      11      5      26
-23.3948      -4.42284      230.969     2      11      5      26
-21.6607      -3.33954      230.969     2      11      5      26
-24.2303      -3.66119      230.969     2      11      5      26
-19.6529      -8.04279      230.169     2      11      5      27
-20.3777      -9.74612      230.969     2      11      5      28
-20.8987      -8.96116      230.969     2      11      5      28
-19.7305      -8.04779      230.969     2      11      5      28
-19.4095      -14.3638      230.169     2      11      5      29
-14.173      -18.3221      230.169     2      11      5      31
-12.1893      -20.8022      230.969     2      11      5      32
-12.1094      -20.5482      230.969     2      11      5      32
-12.2393      -19.926      230.969     2      11      5      32
-12.9949      -18.188      230.969     2      11      5      32
-14.7744      -19.9178      230.969     2      11      5      32
-10.1054      -20.714      230.169     2      11      5      33
-10.4341      -20.8447      230.169     2      11      5      33
-10.785      -20.8811      230.169     2      11      5      33
-6.79935      -22.2741      230.969     2      11      5      34
-8.20547      -20.9721      230.969     2      11      5      34
-3.75128      -22.5096      230.169     2      11      5      35
-5.41076      -21.6538      230.169     2      11      5      35
-2.92255      -23.5674      230.969     2      11      5      36
5.49728      -21.0579      230.969     2      11      5      38
8.05015      -21.86      230.169     2      11      5      39
7.37213      -20.8426      230.169     2      11      5      39
5.49681      -21.0035      230.169     2      11      5      39
10.5989      -20.7943      230.969     2      11      5      40
9.13153      -20.2134      230.969     2      11      5      40
8.75539      -19.9509      230.969     2      11      5      40
14.0652      -19.0431      230.169     2      11      5      41
12.8119      -17.9661      230.169     2      11      5      41
13.5599      -21.1026      230.169     2      11      5      41
15.8497      -16.8346      230.969     2      11      5      42
14.7424      -16.8869      230.969     2      11      5      42
17.4465      -13.1831      230.169     2      11      5      43
17.2934      -14.1726      230.169     2      11      5      43
18.9253      -16.2695      230.169     2      11      5      43
17.3359      -16.341      230.169     2      11      5      43
18.639      -10.6086      230.969     2      11      5      44
20.9377      -13.2842      230.969     2      11      5      44
19.2416      -12.1607      230.969     2      11      5      44
20.9753      -13.7144      230.969     2      11      5      44
23.0887      -7.79443      230.969     2      11      5      46
22.4506      -3.05812      230.169     2      11      5      47
24.4565      -5.21774      230.169     2      11      5      47
23.8998      -6.04113      230.169     2      11      5      47
25.1075      -1.20178      230.969     2      11      5      48
21.5924      -1.12002      230.969     2      11      5      48
23.8133      -1.46641      230.969     2      11      5      48
21.8081      -2.7231      230.969     2      11      5      48
7.02232      2.75115      265.2     2      12      1      1
6.14981      2.18013      265.2     2      12      1      1
6.58885      2.22406      265.2     2      12      1      1
6.72836      2.11122      265.2     2      12      1      1
10.1277      2.60008      265.2     2      12      1      1
9.87597      2.54203      265.2     2      12      1      1
6.9211      1.85428      265.2     2      12      1      1
10.2277      2.14676      265.2     2      12      1      1
6.23373      0.882283      265.2     2      12      1      1
10.0876      1.18894      265.2     2      12      1      1
6.35307      0.384827      265.2     2      12      1      1
9.44117      0.854728      265.2     2      12      1      1
7.67344      0.368084      265.2     2      12      1      1
7.75951      0.33668      265.2     2      12      1      1
7.34083      -0.0278171      265.2     2      12      1      1
7.41692      -0.252219      265.2     2      12      1      1
7.26661      5.36497      264.4     2      12      1      2
7.33478      5.35306      264.4     2      12      1      2
5.44038      4.09274      264.4     2      12      1      2
5.30389      3.96368      264.4     2      12      1      2
7.39828      5.01343      264.4     2      12      1      2
7.63508      5.04486      264.4     2      12      1      2
5.73872      4.01441      264.4     2      12      1      2
5.34114      3.60388      264.4     2      12      1      2
6.52428      4.03837      264.4     2      12      1      2
8.91247      4.97463      264.4     2      12      1      2
5.7297      2.97361      264.4     2      12      1      2
8.52793      4.22976      264.4     2      12      1      2
6.85813      3.36111      264.4     2      12      1      2
6.91674      2.94005      264.4     2      12      1      2
6.99347      2.74265      264.4     2      12      1      2
6.12789      2.17007      264.4     2      12      1      2
6.57304      2.2226      264.4     2      12      1      2
8.48102      3.17512      264.4     2      12      1      2
6.78513      2.09303      264.4     2      12      1      2
6.90141      1.84277      264.4     2      12      1      2
5.1722      7.46811      265.2     2      12      1      3
4.0888      6.25785      265.2     2      12      1      3
4.12729      5.52559      265.2     2      12      1      3
4.50564      5.0523      265.2     2      12      1      3
4.64857      4.64327      265.2     2      12      1      3
5.90488      5.46117      265.2     2      12      1      3
7.1402      6.68942      265.2     2      12      1      3
5.32333      3.97559      265.2     2      12      1      3
5.23174      3.87745      265.2     2      12      1      3
7.60513      6.23864      265.2     2      12      1      3
5.75172      4.18433      265.2     2      12      1      3
5.35903      3.61424      265.2     2      12      1      3
7.28979      5.37883      265.2     2      12      1      3
7.16651      5.00657      265.2     2      12      1      3
7.4289      5.09814      265.2     2      12      1      3
2.91675      6.916      264.4     2      12      1      4
4.17809      8.59921      264.4     2      12      1      4
3.29513      6.59961      264.4     2      12      1      4
4.35954      8.49551      264.4     2      12      1      4
3.60915      6.55196      264.4     2      12      1      4
3.77194      6.49149      264.4     2      12      1      4
4.07403      6.24643      264.4     2      12      1      4
4.10965      5.51042      264.4     2      12      1      4
5.13952      7.4464      264.4     2      12      1      4
-0.366923      7.39454      265.2     2      12      1      5
0.512799      10.3253      265.2     2      12      1      5
0.462109      8.50893      265.2     2      12      1      5
1.00251      9.02245      265.2     2      12      1      5
1.45154      9.88149      265.2     2      12      1      5
2.67324      9.71065      265.2     2      12      1      5
-2.68598      6.73869      264.4     2      12      1      6
-2.29002      7.22713      264.4     2      12      1      6
-2.02656      10.1983      264.4     2      12      1      6
-1.47164      8.11697      264.4     2      12      1      6
-1.18409      10.4432      264.4     2      12      1      6
-0.72787      8.40709      264.4     2      12      1      6
-0.267485      6.54976      264.4     2      12      1      6
-0.367693      7.37955      264.4     2      12      1      6
-0.507126      8.46232      264.4     2      12      1      6
-4.79019      6.00638      265.2     2      12      1      7
-4.30235      5.14256      265.2     2      12      1      7
-4.2165      5.56833      265.2     2      12      1      7
-4.11339      5.78941      265.2     2      12      1      7
-4.80147      7.34897      265.2     2      12      1      7
-3.87595      7.7419      265.2     2      12      1      7
-2.4905      5.83708      265.2     2      12      1      7
-2.70048      6.75652      265.2     2      12      1      7
-2.30669      7.29426      265.2     2      12      1      7
-5.97604      3.60605      264.4     2      12      1      8
-8.17409      5.85375      264.4     2      12      1      8
-6.47386      4.46744      264.4     2      12      1      8
-6.18186      4.22141      264.4     2      12      1      8
-7.30553      5.57547      264.4     2      12      1      8
-6.58449      5.59953      264.4     2      12      1      8
-5.96283      5.28995      264.4     2      12      1      8
-4.77402      4.41163      264.4     2      12      1      8
-4.29329      5.06227      264.4     2      12      1      8
-4.5588      5.40556      264.4     2      12      1      8
-4.82092      5.99295      264.4     2      12      1      8
-5.45497      6.78324      264.4     2      12      1      8
-4.09736      5.7679      264.4     2      12      1      8
-9.91316      3.91481      265.2     2      12      1      9
-7.99427      2.95797      265.2     2      12      1      9
-7.14053      3.75512      265.2     2      12      1      9
-6.01912      3.5523      265.2     2      12      1      9
-7.06802      4.14      265.2     2      12      1      9
-6.16488      4.3027      265.2     2      12      1      9
-6.51104      4.48336      265.2     2      12      1      9
-8.35954      5.5967      265.2     2      12      1      9
-7.3245      5.59929      265.2     2      12      1      9
-7.62021      -0.319828      264.4     2      12      1      10
-6.41268      -0.169337      264.4     2      12      1      10
-10.4144      0.597782      264.4     2      12      1      10
-10.5825      0.624407      264.4     2      12      1      10
-7.37229      0.285545      264.4     2      12      1      10
-6.33568      0.652908      264.4     2      12      1      10
-6.64341      0.727592      264.4     2      12      1      10
-7.94243      1.48567      264.4     2      12      1      10
-7.1616      1.67975      264.4     2      12      1      10
-7.96365      2.95167      264.4     2      12      1      10
-9.55941      -3.0446      265.2     2      12      1      11
-6.74059      -2.41798      265.2     2      12      1      11
-7.64994      -1.41244      265.2     2      12      1      11
-7.55965      -1.15051      265.2     2      12      1      11
-6.51899      -0.745219      265.2     2      12      1      11
-10.4884      -1.28279      265.2     2      12      1      11
-7.64025      -0.321658      265.2     2      12      1      11
-7.42449      0.428042      265.2     2      12      1      11
-5.4494      -4.27351      264.4     2      12      1      12
-7.08385      -4.42346      264.4     2      12      1      12
-6.70547      -2.95505      264.4     2      12      1      12
-7.76828      -3.47133      264.4     2      12      1      12
-8.89093      -3.91428      264.4     2      12      1      12
-7.52138      -2.94149      264.4     2      12      1      12
-6.7141      -2.40886      264.4     2      12      1      12
-9.51541      -3.10766      264.4     2      12      1      12
-4.99716      -7.30335      265.2     2      12      1      13
-6.35181      -7.54859      265.2     2      12      1      13
-6.07912      -7.02841      265.2     2      12      1      13
-4.50451      -4.87936      265.2     2      12      1      13
-5.38958      -4.44736      265.2     2      12      1      13
-6.93306      -4.60289      265.2     2      12      1      13
-3.91032      -9.51094      264.4     2      12      1      14
-4.06596      -8.92601      264.4     2      12      1      14
-4.50867      -7.81278      264.4     2      12      1      14
-4.8363      -7.53348      264.4     2      12      1      14
-5.47002      -8.52522      264.4     2      12      1      14
-4.97576      -7.28264      264.4     2      12      1      14
-0.0687692      -7.61154      265.2     2      12      1      15
-0.523575      -8.04413      265.2     2      12      1      15
-0.524087      -6.67565      265.2     2      12      1      15
-2.44116      -10.0616      265.2     2      12      1      15
-3.13455      -10.1621      265.2     2      12      1      15
3.03059      -8.8026      264.4     2      12      1      16
2.46975      -6.01271      264.4     2      12      1      16
2.1455      -6.24652      264.4     2      12      1      16
0.790863      -6.92735      264.4     2      12      1      16
0.301113      -6.33592      264.4     2      12      1      16
0.897479      -10.5697      264.4     2      12      1      16
0.500441      -9.83179      264.4     2      12      1      16
0.577873      -10.4581      264.4     2      12      1      16
-0.518233      -6.65828      264.4     2      12      1      16
4.82203      -6.34971      265.2     2      12      1      17
5.38831      -8.62303      265.2     2      12      1      17
5.47798      -8.92566      265.2     2      12      1      17
4.13016      -6.56741      265.2     2      12      1      17
4.10615      -6.53367      265.2     2      12      1      17
4.3686      -7.1669      265.2     2      12      1      17
3.95781      -6.50052      265.2     2      12      1      17
3.42131      -5.4454      265.2     2      12      1      17
4.38706      -7.68507      265.2     2      12      1      17
3.79105      -6.91997      265.2     2      12      1      17
4.50163      -8.33323      265.2     2      12      1      17
3.4192      -6.7512      265.2     2      12      1      17
2.53457      -6.29049      265.2     2      12      1      17
2.15253      -6.27033      265.2     2      12      1      17
3.05618      -8.71016      265.2     2      12      1      17
7.76719      -6.62059      264.4     2      12      1      18
4.32141      -4.75098      264.4     2      12      1      18
6.69097      -7.28259      264.4     2      12      1      18
5.44461      -6.83466      264.4     2      12      1      18
4.81404      -6.32548      264.4     2      12      1      18
9.83942      -3.77284      265.2     2      12      1      19
8.22971      -3.02883      265.2     2      12      1      19
8.25382      -3.04766      265.2     2      12      1      19
7.03692      -2.61327      265.2     2      12      1      19
7.04726      -3.67353      265.2     2      12      1      19
6.50216      -4.10384      265.2     2      12      1      19
7.74889      0.300254      264.4     2      12      1      20
7.7921      0.125087      264.4     2      12      1      20
7.20101      -0.023019      264.4     2      12      1      20
10.0616      -0.521648      264.4     2      12      1      20
6.39887      -0.799599      264.4     2      12      1      20
7.45491      -1.17188      264.4     2      12      1      20
10.0122      -1.6655      264.4     2      12      1      20
9.07912      -1.63669      264.4     2      12      1      20
8.04292      -2.64312      264.4     2      12      1      20
7.01534      -2.60324      264.4     2      12      1      20
13.9664      0.410134      265.6     2      12      2      1
12.8713      0.337515      265.6     2      12      2      1
10.1002      1.19216      265.6     2      12      2      1
12.1468      1.71572      265.6     2      12      2      1
12.4181      2.07978      265.6     2      12      2      1
10.1441      2.04243      265.6     2      12      2      1
13.8689      2.88478      265.6     2      12      2      1
10.1425      2.60467      265.6     2      12      2      1
10.1462      2.61188      265.6     2      12      2      1
11.7307      2.9055      265.6     2      12      2      1
10.3037      2.25552      264.8     2      12      2      2
11.6912      2.89774      264.8     2      12      2      2
10.1111      2.5938      264.8     2      12      2      2
10.8672      3.52478      264.8     2      12      2      2
12.3137      4.72593      264.8     2      12      2      2
13.2446      5.15759      264.8     2      12      2      2
9.11537      5.0226      265.6     2      12      2      3
9.67555      6.06928      265.6     2      12      2      3
8.41035      5.55312      265.6     2      12      2      3
10.847      7.96835      265.6     2      12      2      3
9.01399      7.00216      264.8     2      12      2      4
8.77149      7.92474      264.8     2      12      2      4
8.52273      8.6209      264.8     2      12      2      4
7.29938      8.09311      264.8     2      12      2      4
8.59326      9.47067      264.8     2      12      2      4
9.26703      10.2552      264.8     2      12      2      4
7.51314      10.8132      265.6     2      12      2      5
6.18902      12.0478      265.6     2      12      2      5
5.32982      11.027      265.6     2      12      2      5
4.72057      10.452      265.6     2      12      2      5
5.88912      12.384      264.8     2      12      2      6
5.3335      10.9874      264.8     2      12      2      6
4.71457      10.4117      264.8     2      12      2      6
5.28452      12.3823      264.8     2      12      2      6
2.71498      9.70809      264.8     2      12      2      6
2.44259      12.5989      265.6     2      12      2      7
0.527347      10.3262      265.6     2      12      2      7
0.689884      11.94      265.6     2      12      2      7
0.496614      10.3207      264.8     2      12      2      8
-0.21022      10.7951      264.8     2      12      2      8
-0.731094      13.8093      264.8     2      12      2      8
-0.968458      14.0546      264.8     2      12      2      8
-0.966858      10.7804      264.8     2      12      2      8
-1.2075      12.5366      264.8     2      12      2      8
-1.18775      10.4634      264.8     2      12      2      8
-1.44026      12.057      264.8     2      12      2      8
-2.03476      10.2067      264.8     2      12      2      8
-2.0531      10.2367      265.6     2      12      2      9
-2.93807      10.5952      265.6     2      12      2      9
-3.06274      10.838      265.6     2      12      2      9
-4.66653      11.4074      265.6     2      12      2      9
-4.20756      9.86464      265.6     2      12      2      9
-5.18381      9.31707      264.8     2      12      2      10
-5.5949      9.09181      264.8     2      12      2      10
-7.16416      11.4813      264.8     2      12      2      10
-7.27266      11.1068      264.8     2      12      2      10
-7.01051      8.11458      264.8     2      12      2      10
-9.11107      10.2696      265.6     2      12      2      11
-9.14684      10.3046      265.6     2      12      2      11
-7.03895      8.13666      265.6     2      12      2      11
-7.60736      8.19123      265.6     2      12      2      11
-7.73357      8.2538      265.6     2      12      2      11
-7.9461      8.23476      265.6     2      12      2      11
-9.79321      8.5822      265.6     2      12      2      11
-9.8209      7.52094      265.6     2      12      2      11
-9.79653      7.49504      264.8     2      12      2      12
-11.7294      6.78521      264.8     2      12      2      12
-10.0147      5.68001      264.8     2      12      2      12
-11.1776      5.06348      264.8     2      12      2      12
-12.1995      4.93118      265.6     2      12      2      13
-9.92582      3.91149      265.6     2      12      2      13
-11.5105      2.93339      265.6     2      12      2      13
-12.5466      3.24199      265.6     2      12      2      13
-11.7089      2.93827      265.6     2      12      2      13
-12.4425      2.76742      265.6     2      12      2      13
-12.1992      2.65986      264.8     2      12      2      14
-10.9162      2.42383      264.8     2      12      2      14
-12.7584      2.45768      264.8     2      12      2      14
-10.6659      2.07361      264.8     2      12      2      14
-13.2734      2.17859      264.8     2      12      2      14
-11.9155      1.39412      264.8     2      12      2      14
-14.0276      1.2074      264.8     2      12      2      14
-10.6742      0.658009      264.8     2      12      2      14
-10.4287      0.600884      264.8     2      12      2      14
-11.996      -0.460867      265.6     2      12      2      15
-12.005      -0.470405      265.6     2      12      2      15
-14.3525      -1.00712      265.6     2      12      2      15
-11.628      -1.0448      265.6     2      12      2      15
-12.4374      -1.37248      265.6     2      12      2      15
-10.5025      -1.2878      265.6     2      12      2      15
-10.4763      -1.65704      265.6     2      12      2      15
-13.7097      -3.04547      265.6     2      12      2      15
-13.6632      -3.05182      264.8     2      12      2      16
-12.7795      -5.24383      264.8     2      12      2      16
-10.9282      -7.44397      265.6     2      12      2      17
-9.42472      -7.26178      265.6     2      12      2      17
-9.39825      -7.31973      265.6     2      12      2      17
-10.6951      -8.30429      265.6     2      12      2      17
-10.2477      -8.11298      265.6     2      12      2      17
-10.6568      -8.28492      264.8     2      12      2      18
-10.6222      -8.71602      264.8     2      12      2      18
-9.21894      -7.415      264.8     2      12      2      18
-10.4304      -9.37504      264.8     2      12      2      18
-8.26729      -7.2906      264.8     2      12      2      18
-8.20738      -7.43546      264.8     2      12      2      18
-9.03321      -9.66785      264.8     2      12      2      18
-7.26936      -9.02476      264.8     2      12      2      18
-9.05559      -11.1947      264.8     2      12      2      18
-7.28677      -9.05244      265.6     2      12      2      19
-6.77165      -8.78985      265.6     2      12      2      19
-8.35756      -11.6193      265.6     2      12      2      19
-5.7358      -8.34011      265.6     2      12      2      19
-5.48545      -8.56581      265.6     2      12      2      19
-5.46362      -12.2571      264.8     2      12      2      20
-3.92133      -9.52992      264.8     2      12      2      20
-4.84228      -13.2913      264.8     2      12      2      20
-3.12059      -10.0329      264.8     2      12      2      20
-2.42669      -10.0423      264.8     2      12      2      20
-2.13584      -10.4941      264.8     2      12      2      20
-2.45622      -10.0887      265.6     2      12      2      21
-2.18813      -10.4111      265.6     2      12      2      21
-1.876      -12.6426      265.6     2      12      2      21
-0.571781      -13.3033      265.6     2      12      2      21
0.167854      -13.9936      264.8     2      12      2      22
0.344936      -12.9864      264.8     2      12      2      22
0.766538      -12.1732      264.8     2      12      2      22
0.69304      -10.3478      264.8     2      12      2      22
0.917112      -10.5845      264.8     2      12      2      22
1.18071      -12.0215      264.8     2      12      2      22
1.72056      -12.2672      264.8     2      12      2      22
1.85502      -10.7811      264.8     2      12      2      22
2.612      -11.1693      264.8     2      12      2      22
3.07037      -13.2838      264.8     2      12      2      22
1.94909      -10.6046      265.6     2      12      2      23
3.10554      -13.3156      265.6     2      12      2      23
2.61587      -11.1959      265.6     2      12      2      23
4.29296      -11.6061      265.6     2      12      2      23
6.23945      -11.6851      264.8     2      12      2      24
5.46603      -8.91294      264.8     2      12      2      24
5.3854      -8.61545      264.8     2      12      2      24
7.15564      -9.15847      264.8     2      12      2      24
8.09276      -10.5324      264.8     2      12      2      24
7.02877      -8.2827      264.8     2      12      2      24
7.14455      -9.19206      265.6     2      12      2      25
7.06435      -8.25285      265.6     2      12      2      25
8.90774      -9.76501      265.6     2      12      2      25
7.70407      -8.42016      265.6     2      12      2      25
7.44917      -7.88219      265.6     2      12      2      25
8.16936      -7.45932      265.6     2      12      2      25
9.03051      -7.97153      265.6     2      12      2      25
9.41687      -7.7126      265.6     2      12      2      25
9.50266      -7.4048      265.6     2      12      2      25
9.38325      -7.71997      264.8     2      12      2      26
9.37058      -7.69847      264.8     2      12      2      26
9.3874      -7.27586      264.8     2      12      2      26
10.4579      -7.04466      264.8     2      12      2      26
10.8026      -6.83483      264.8     2      12      2      26
11.3922      -6.44217      264.8     2      12      2      26
10.5969      -4.84751      264.8     2      12      2      26
10.7704      -4.74136      265.6     2      12      2      27
10.1545      -4.34908      265.6     2      12      2      27
10.4661      -4.09524      265.6     2      12      2      27
9.78519      -3.59725      265.6     2      12      2      27
12.1178      -3.36945      265.6     2      12      2      27
10.7475      -2.86673      265.6     2      12      2      27
11.722      -2.74906      265.6     2      12      2      27
10.7081      -2.86066      264.8     2      12      2      28
11.7232      -2.70333      264.8     2      12      2      28
13.0249      -2.01654      264.8     2      12      2      28
10.0307      -1.62958      264.8     2      12      2      28
10.0754      -0.517588      264.8     2      12      2      28
12.9337      -0.454716      264.8     2      12      2      28
14.2367      2.94326      265.2     2      12      3      1
17.7659      1.45017      265.2     2      12      3      1
13.9468      0.418383      265.2     2      12      3      1
13.2299      5.14368      264.4     2      12      3      2
14.0625      4.49596      264.4     2      12      3      2
13.8004      3.09198      264.4     2      12      3      2
13.9214      2.91107      264.4     2      12      3      2
12.9812      7.3738      265.2     2      12      3      3
13.2802      7.3486      265.2     2      12      3      3
14.6265      7.71279      265.2     2      12      3      3
13.5851      6.055      265.2     2      12      3      3
13.269      5.16936      265.2     2      12      3      3
14.753      5.12642      265.2     2      12      3      3
14.3874      10.6511      264.4     2      12      3      4
13.2555      8.6022      264.4     2      12      3      4
13.3117      7.59681      264.4     2      12      3      4
10.1586      12.4307      265.2     2      12      3      5
11.6146      13.4658      265.2     2      12      3      5
9.29199      10.2383      265.2     2      12      3      5
12.5176      13.0945      265.2     2      12      3      5
12.051      12.2083      265.2     2      12      3      5
11.4684      11.1201      265.2     2      12      3      5
11.9514      10.7929      265.2     2      12      3      5
8.99913      14.515      264.4     2      12      3      6
9.35057      13.2326      264.4     2      12      3      6
8.8874      12.2981      264.4     2      12      3      6
8.99242      12.3101      264.4     2      12      3      6
10.2389      12.4761      264.4     2      12      3      6
2.73011      15.7941      264.4     2      12      3      8
2.57345      14.6441      264.4     2      12      3      8
3.88123      15.6489      264.4     2      12      3      8
2.21374      17.6589      265.2     2      12      3      9
2.34295      17.9691      265.2     2      12      3      9
2.56573      14.6935      265.2     2      12      3      9
2.71654      15.7758      265.2     2      12      3      9
-2.46052      15.4967      264.4     2      12      3      10
-0.933847      14.0826      264.4     2      12      3      10
-0.808046      13.8323      264.4     2      12      3      10
-5.74219      16.6633      265.2     2      12      3      11
-5.71831      16.9316      265.2     2      12      3      11
-2.46333      15.5442      265.2     2      12      3      11
-7.92117      12.9911      264.4     2      12      3      12
-7.82859      15.7425      264.4     2      12      3      12
-7.00049      14.2868      264.4     2      12      3      12
-6.93106      14.701      264.4     2      12      3      12
-6.25954      13.8653      264.4     2      12      3      12
-5.67667      13.5733      264.4     2      12      3      12
-10.6306      14.3882      265.2     2      12      3      13
-9.32984      14.286      265.2     2      12      3      13
-7.35148      11.8265      265.2     2      12      3      13
-7.9528      13.0258      265.2     2      12      3      13
-13.2678      12.025      264.4     2      12      3      14
-11.1691      10.5274      264.4     2      12      3      14
-12.238      13.2328      264.4     2      12      3      14
-13.6116      9.69951      265.2     2      12      3      15
-15.7312      6.8539      264.4     2      12      3      16
-13.5251      6.34684      264.4     2      12      3      16
-15.7949      7.49906      264.4     2      12      3      16
-15.7712      8.78172      264.4     2      12      3      16
-15.6169      3.73961      265.2     2      12      3      17
-17.9724      0.123117      264.4     2      12      3      18
-14.0206      1.18273      264.4     2      12      3      18
-14.3277      -1.00352      265.2     2      12      3      19
-14.8209      -0.621717      265.2     2      12      3      19
-18.023      0.110861      265.2     2      12      3      19
-13.6446      -3.05431      264.4     2      12      3      20
-17.3671      -3.70622      264.4     2      12      3      20
